policy_id,insurer_id,policy_type_id,coverage_type_id,policy_year,start_date,end_date,premium_amount,policy_status
4348,3,1,5,2022,2023-11-04,2024-11-03,3041232,Renewed
4349,3,8,6,2025,2025-08-31,2026-08-31,8481764,Renewed
4350,1,10,4,2024,2023-03-06,2024-03-05,2412811,Expired
4351,4,9,4,2022,2022-08-04,2023-08-04,9857596,Renewed
4352,5,2,6,2022,2026-02-09,2027-02-09,670942,Expired
4353,5,2,1,2025,2022-09-07,2023-09-07,1463110,Active
4354,4,8,4,2023,2025-09-10,2026-09-10,3015411,Renewed
4355,2,11,7,2022,2025-07-03,2026-07-03,11640178,Active
4356,3,1,4,2025,2023-11-19,2024-11-18,1343256,Active
4357,2,6,1,2025,2025-10-01,2026-10-01,5495780,Renewed
4358,5,8,1,2024,2023-03-05,2024-03-04,5835009,Renewed
4359,6,6,1,2022,2023-01-12,2024-01-12,13083718,Active
4360,4,7,7,2025,2023-03-23,2024-03-22,7243788,Renewed
4361,6,6,1,2023,2025-08-19,2026-08-19,4059723,Active
4362,4,7,4,2024,2023-06-01,2024-05-31,11826943,Expired
4363,4,2,5,2024,2022-09-28,2023-09-28,1552479,Active
4364,5,12,7,2025,2024-03-07,2025-03-07,6369454,Renewed
4365,1,2,4,2024,2024-08-21,2025-08-21,3758992,Expired
4366,6,5,5,2023,2024-11-26,2025-11-26,17520994,Renewed
4367,5,10,7,2024,2023-12-22,2024-12-21,14954750,Expired
4368,3,2,5,2025,2025-04-27,2026-04-27,683808,Expired
4369,4,8,7,2023,2024-08-14,2025-08-14,10684513,Expired
4370,2,2,7,2024,2022-07-22,2023-07-22,738780,Expired
4371,6,2,4,2024,2023-01-03,2024-01-03,871803,Active
4372,5,7,5,2025,2024-10-18,2025-10-18,4702403,Active
4373,1,8,2,2022,2025-04-29,2026-04-29,14776472,Renewed
4374,4,1,2,2022,2024-08-30,2025-08-30,774480,Renewed
4375,1,9,7,2024,2025-08-27,2026-08-27,3766501,Renewed
4376,3,7,2,2024,2023-06-21,2024-06-20,6373898,Expired
4377,5,3,1,2023,2024-10-21,2025-10-21,3931521,Expired
4378,6,5,7,2022,2026-03-16,2027-03-16,12688877,Active
4379,2,2,3,2022,2026-01-01,2027-01-01,1742486,Expired
4380,3,10,7,2023,2022-12-29,2023-12-29,10947486,Expired
4381,3,9,1,2023,2024-07-14,2025-07-14,12611619,Active
4382,3,9,3,2022,2022-06-15,2023-06-15,3051990,Expired
4383,3,8,4,2025,2024-06-01,2025-06-01,10015788,Active
4384,4,6,4,2025,2025-01-04,2026-01-04,10756326,Active
4385,1,1,2,2024,2022-11-19,2023-11-19,1256675,Active
4386,4,6,6,2022,2022-11-10,2023-11-10,9358119,Expired
4387,2,8,7,2024,2022-05-08,2023-05-08,2396060,Expired
4388,5,2,4,2023,2025-03-09,2026-03-09,2170880,Expired
4389,3,8,1,2022,2025-09-28,2026-09-28,8347117,Active
4390,2,10,3,2022,2023-10-17,2024-10-16,14040671,Expired
4391,3,11,2,2024,2022-09-29,2023-09-29,7162074,Active
4392,4,10,5,2023,2026-01-12,2027-01-12,3986588,Renewed
4393,2,5,4,2025,2024-02-03,2025-02-02,19987029,Renewed
4394,5,8,4,2022,2024-06-05,2025-06-05,14480634,Expired
4395,4,1,2,2024,2025-03-15,2026-03-15,1010898,Active
4396,2,8,1,2024,2026-02-12,2027-02-12,3240362,Renewed
4397,1,10,6,2023,2023-07-06,2024-07-05,10845322,Renewed
4398,2,8,7,2023,2025-02-12,2026-02-12,5685957,Renewed
4399,2,1,7,2022,2024-08-03,2025-08-03,2565171,Active
4400,3,11,2,2025,2022-07-24,2023-07-24,13243880,Active
4401,4,10,5,2022,2023-08-11,2024-08-10,2418443,Renewed
4402,4,8,7,2022,2022-05-18,2023-05-18,13684337,Renewed
4403,3,12,1,2025,2024-01-21,2025-01-20,7452778,Expired
4404,4,1,1,2025,2022-11-21,2023-11-21,1303770,Expired
4405,1,9,1,2024,2025-02-13,2026-02-13,5762729,Expired
4406,3,5,3,2022,2023-08-10,2024-08-09,10622561,Active
4407,3,7,7,2023,2022-10-15,2023-10-15,11681086,Expired
4408,1,5,4,2025,2022-05-05,2023-05-05,17331375,Expired
4409,1,7,1,2025,2024-12-23,2025-12-23,14535773,Renewed
4410,3,11,3,2022,2026-01-26,2027-01-26,12207684,Renewed
4411,4,6,3,2022,2025-01-29,2026-01-29,3054523,Renewed
4412,3,11,7,2022,2024-07-11,2025-07-11,7168985,Renewed
4413,6,2,3,2025,2024-07-16,2025-07-16,1617975,Active
4414,2,8,6,2024,2024-04-16,2025-04-16,13353643,Renewed
4415,5,9,3,2022,2024-11-11,2025-11-11,14693976,Renewed
4416,4,10,4,2023,2024-08-27,2025-08-27,10892615,Renewed
4417,5,5,4,2022,2024-08-01,2025-08-01,12537857,Renewed
4418,6,9,5,2025,2022-08-20,2023-08-20,10641774,Active
4419,2,2,3,2022,2026-04-02,2027-04-02,565810,Expired
4420,1,12,1,2022,2022-08-30,2023-08-30,9693292,Active
4421,4,10,3,2022,2022-05-12,2023-05-12,14743742,Renewed
4422,5,7,4,2025,2026-04-01,2027-04-01,11110951,Expired
4423,6,3,5,2025,2025-05-13,2026-05-13,21195855,Expired
4424,1,6,1,2025,2024-09-20,2025-09-20,14467853,Active
4425,6,10,6,2022,2025-11-28,2026-11-28,7352845,Expired
4426,5,5,7,2023,2026-04-12,2027-04-12,13806332,Renewed
4427,2,5,3,2023,2023-07-26,2024-07-25,5568653,Expired
4428,3,3,3,2022,2024-07-02,2025-07-02,9178045,Active
4429,2,3,1,2023,2025-11-17,2026-11-17,14248680,Renewed
4430,4,12,6,2024,2023-03-16,2024-03-15,6897638,Renewed
4431,3,7,5,2024,2023-10-24,2024-10-23,11220011,Expired
4432,3,4,6,2025,2025-07-01,2026-07-01,17725808,Renewed
4433,4,2,4,2025,2023-10-09,2024-10-08,1693047,Expired
4434,5,6,1,2022,2025-08-15,2026-08-15,14448432,Expired
4435,4,8,1,2022,2024-12-23,2025-12-23,5108346,Renewed
4436,3,12,5,2022,2022-12-30,2023-12-30,13717668,Renewed
4437,4,4,4,2025,2024-03-12,2025-03-12,15222231,Expired
4438,3,10,5,2024,2024-11-01,2025-11-01,5018848,Active
4439,5,5,4,2025,2024-06-09,2025-06-09,13436741,Renewed
4440,6,2,1,2023,2025-09-16,2026-09-16,2112201,Active
4441,5,4,2,2024,2023-12-05,2024-12-04,16775237,Active
4442,4,11,7,2023,2023-04-30,2024-04-29,7522164,Expired
4443,6,2,3,2023,2022-06-12,2023-06-12,2934468,Expired
4444,6,1,5,2023,2025-05-19,2026-05-19,984120,Renewed
4445,5,3,3,2023,2025-05-29,2026-05-29,17914311,Renewed
4446,3,7,6,2025,2025-12-18,2026-12-18,5767035,Expired
4447,6,5,5,2024,2023-04-16,2024-04-15,16745759,Renewed
4448,3,11,3,2024,2023-04-27,2024-04-26,13999735,Renewed
4449,5,3,2,2025,2023-11-24,2024-11-23,21377148,Expired
4450,6,12,2,2023,2024-10-05,2025-10-05,5017687,Expired
4451,1,1,7,2022,2024-03-18,2025-03-18,537370,Expired
4452,6,2,6,2023,2024-08-27,2025-08-27,1445332,Active
4453,3,7,6,2023,2024-01-26,2025-01-25,7391938,Renewed
4454,1,4,5,2022,2025-09-23,2026-09-23,19971828,Active
4455,2,11,3,2022,2023-07-01,2024-06-30,7683238,Expired
4456,4,5,7,2025,2024-01-29,2025-01-28,18215004,Renewed
4457,5,3,5,2025,2024-05-11,2025-05-11,11684730,Renewed
4458,1,4,6,2024,2025-03-14,2026-03-14,6642673,Active
4459,4,9,7,2024,2023-01-29,2024-01-29,2146677,Active
4460,1,8,5,2023,2022-10-20,2023-10-20,12138871,Expired
4461,1,6,6,2024,2024-07-29,2025-07-29,13730916,Active
4462,5,12,5,2024,2026-03-06,2027-03-06,9024535,Active
4463,2,5,1,2025,2024-05-29,2025-05-29,15851268,Expired
4464,2,5,7,2022,2023-07-26,2024-07-25,16651837,Active
4465,5,12,6,2025,2026-02-23,2027-02-23,13211218,Renewed
4466,4,11,3,2025,2023-08-18,2024-08-17,6556892,Expired
4467,2,8,1,2022,2022-10-07,2023-10-07,7659758,Renewed
4468,3,10,1,2025,2025-06-03,2026-06-03,10610106,Expired
4469,2,6,3,2025,2024-05-25,2025-05-25,2549907,Active
4470,2,5,5,2023,2026-03-28,2027-03-28,14078967,Expired
4471,3,5,1,2025,2025-03-24,2026-03-24,18330090,Renewed
4472,6,6,2,2023,2024-07-11,2025-07-11,11069638,Expired
4473,3,8,2,2025,2025-01-15,2026-01-15,8113365,Expired
4474,2,5,4,2023,2022-08-31,2023-08-31,10635180,Active
4475,6,6,2,2022,2023-12-18,2024-12-17,9368683,Expired
4476,3,10,2,2025,2024-10-12,2025-10-12,14775562,Expired
4477,3,1,5,2023,2023-07-21,2024-07-20,514771,Renewed
4478,4,11,2,2022,2022-06-23,2023-06-23,7369602,Active
4479,6,10,3,2024,2026-01-16,2027-01-16,4984672,Renewed
4480,4,6,3,2022,2025-09-14,2026-09-14,14303236,Active
4481,4,7,5,2023,2025-09-27,2026-09-27,6735985,Renewed
4482,3,4,1,2024,2024-07-08,2025-07-08,15021945,Active
4483,1,11,3,2025,2025-08-06,2026-08-06,7103324,Renewed
4484,2,9,5,2023,2025-08-10,2026-08-10,7347562,Expired
4485,5,1,6,2023,2022-06-23,2023-06-23,1925077,Renewed
4486,4,6,6,2024,2023-10-30,2024-10-29,8295698,Expired
4487,6,7,4,2022,2023-09-01,2024-08-31,6874919,Active
4488,1,5,6,2023,2023-08-06,2024-08-05,8585016,Active
4489,5,10,1,2024,2026-04-07,2027-04-07,4398816,Renewed
4490,5,8,7,2023,2025-04-16,2026-04-16,13691355,Renewed
4491,5,9,7,2024,2025-10-15,2026-10-15,13213672,Renewed
4492,1,5,5,2024,2023-10-23,2024-10-22,7748892,Active
4493,6,4,6,2025,2025-10-29,2026-10-29,11615949,Renewed
4494,5,6,7,2022,2023-09-03,2024-09-02,8875876,Expired
4495,4,10,3,2022,2022-06-25,2023-06-25,8828259,Active
4496,6,7,7,2022,2025-05-07,2026-05-07,13582764,Renewed
4497,5,8,7,2025,2022-12-05,2023-12-05,2638452,Expired
4498,1,3,1,2022,2025-02-10,2026-02-10,2518601,Active
4499,2,4,5,2022,2024-06-20,2025-06-20,16107595,Expired
4500,1,8,7,2023,2025-10-29,2026-10-29,2624507,Expired
4501,5,12,2,2022,2024-11-20,2025-11-20,12569980,Renewed
4502,6,9,2,2022,2024-03-29,2025-03-29,8327735,Renewed
4503,5,2,5,2024,2022-12-25,2023-12-25,644568,Renewed
4504,4,1,6,2025,2022-06-07,2023-06-07,1669948,Active
4505,4,4,7,2024,2023-11-26,2024-11-25,13324411,Expired
4506,6,10,1,2024,2025-06-23,2026-06-23,2941133,Renewed
4507,6,10,3,2022,2025-03-29,2026-03-29,10476002,Active
4508,6,12,3,2022,2025-05-12,2026-05-12,8860948,Active
4509,1,7,2,2022,2025-12-13,2026-12-13,6707152,Active
4510,3,11,2,2024,2023-12-16,2024-12-15,5757498,Active
4511,6,2,1,2022,2023-07-24,2024-07-23,1102291,Active
4512,5,4,7,2023,2022-09-10,2023-09-10,18352889,Expired
4513,2,7,7,2024,2023-09-26,2024-09-25,9287774,Active
4514,3,1,5,2025,2024-03-21,2025-03-21,767349,Renewed
4515,3,2,1,2023,2024-08-08,2025-08-08,1598148,Expired
4516,3,11,6,2022,2024-11-30,2025-11-30,13393641,Active
4517,5,4,2,2024,2022-06-20,2023-06-20,17245247,Expired
4518,3,6,6,2023,2023-01-16,2024-01-16,5976944,Expired
4519,3,1,1,2024,2025-03-01,2026-03-01,1583296,Active
4520,6,9,1,2023,2022-11-10,2023-11-10,14593557,Active
4521,1,6,5,2024,2023-08-04,2024-08-03,5120792,Renewed
4522,4,11,3,2025,2025-10-21,2026-10-21,14156710,Expired
4523,2,7,7,2022,2025-11-25,2026-11-25,2230733,Renewed
4524,2,2,3,2025,2023-09-30,2024-09-29,1276548,Active
4525,5,7,2,2025,2024-02-14,2025-02-13,13139759,Renewed
4526,1,3,6,2025,2023-09-01,2024-08-31,8641526,Expired
4527,1,8,5,2023,2025-09-27,2026-09-27,6117219,Renewed
4528,1,11,3,2023,2023-05-18,2024-05-17,2698222,Expired
4529,4,3,3,2023,2025-06-17,2026-06-17,1468137,Renewed
4530,6,9,4,2023,2025-09-17,2026-09-17,14570348,Expired
4531,6,4,5,2025,2022-10-01,2023-10-01,10809895,Expired
4532,2,1,2,2024,2022-06-29,2023-06-29,1196580,Active
4533,2,1,5,2025,2023-11-23,2024-11-22,714118,Expired
4534,2,6,5,2025,2024-02-15,2025-02-14,9946772,Active
4535,5,6,7,2022,2022-07-12,2023-07-12,5644548,Renewed
4536,1,12,2,2024,2024-06-01,2025-06-01,6746205,Active
4537,6,9,4,2024,2025-02-26,2026-02-26,7777133,Renewed
4538,6,4,4,2024,2023-08-19,2024-08-18,7280704,Expired
4539,4,5,3,2025,2023-02-17,2024-02-17,15593113,Renewed
4540,1,12,6,2025,2024-04-04,2025-04-04,3777315,Expired
4541,3,8,6,2023,2023-09-13,2024-09-12,11982310,Active
4542,1,4,3,2023,2022-09-16,2023-09-16,11882397,Active
4543,2,5,6,2024,2023-03-02,2024-03-01,5548671,Expired
4544,4,3,6,2025,2026-04-15,2027-04-15,13993224,Active
4545,2,1,4,2024,2023-11-11,2024-11-10,682584,Renewed
4546,2,6,1,2024,2023-12-02,2024-12-01,14384697,Renewed
4547,4,6,4,2025,2026-02-06,2027-02-06,14989684,Active
4548,1,6,6,2025,2023-09-21,2024-09-20,10830693,Active
4549,5,6,1,2025,2025-08-30,2026-08-30,2712719,Expired
4550,4,8,6,2025,2024-08-16,2025-08-16,3794315,Renewed
4551,4,10,1,2024,2024-11-20,2025-11-20,4306603,Active
4552,5,5,5,2025,2023-10-03,2024-10-02,7037824,Active
4553,1,11,1,2023,2025-01-03,2026-01-03,3863267,Renewed
4554,4,6,1,2022,2024-05-01,2025-05-01,12056188,Active
4555,1,2,3,2023,2022-10-10,2023-10-10,1014000,Renewed
4556,3,8,6,2022,2025-10-08,2026-10-08,11714660,Expired
4557,1,10,4,2025,2022-12-01,2023-12-01,8312934,Active
4558,5,12,1,2024,2024-04-22,2025-04-22,4909038,Expired
4559,5,6,4,2023,2025-09-03,2026-09-03,13946865,Renewed
4560,6,8,3,2022,2025-12-11,2026-12-11,10951784,Expired
4561,6,12,3,2024,2024-10-28,2025-10-28,14791511,Renewed
4562,6,10,3,2024,2023-12-26,2024-12-25,7754065,Expired
4563,5,1,5,2025,2024-12-02,2025-12-02,1408356,Expired
4564,3,6,4,2024,2023-10-14,2024-10-13,8773023,Active
4565,2,2,2,2022,2023-02-07,2024-02-07,711711,Active
4566,1,6,5,2024,2023-08-13,2024-08-12,13065823,Active
4567,2,11,1,2023,2025-09-12,2026-09-12,2700048,Expired
4568,2,12,6,2022,2024-10-26,2025-10-26,11142754,Expired
4569,6,1,3,2025,2024-06-11,2025-06-11,411336,Expired
4570,5,7,2,2022,2024-03-21,2025-03-21,12879375,Expired
4571,3,11,1,2025,2023-05-07,2024-05-06,14573570,Active
4572,5,6,2,2023,2022-10-07,2023-10-07,11863110,Active
4573,5,4,4,2025,2024-12-23,2025-12-23,10322822,Renewed
4574,1,4,3,2023,2023-06-07,2024-06-06,10072480,Renewed
4575,2,11,1,2024,2022-09-22,2023-09-22,8191862,Renewed
4576,3,1,1,2025,2022-08-18,2023-08-18,1011050,Expired
4577,5,7,2,2024,2024-09-08,2025-09-08,5408046,Active
4578,1,9,2,2024,2024-05-17,2025-05-17,12926943,Renewed
4579,2,12,2,2024,2024-12-26,2025-12-26,8391034,Active
4580,6,6,2,2022,2024-12-03,2025-12-03,10844787,Expired
4581,6,9,2,2023,2025-12-08,2026-12-08,4392901,Active
4582,6,7,7,2023,2025-09-22,2026-09-22,8119094,Expired
4583,1,4,3,2024,2025-03-20,2026-03-20,18813489,Active
4584,4,8,4,2022,2026-02-17,2027-02-17,13065377,Renewed
4585,1,12,4,2023,2023-10-17,2024-10-16,5772567,Expired
4586,4,5,3,2023,2023-08-29,2024-08-28,19061728,Active
4587,3,1,3,2023,2024-09-28,2025-09-28,1801086,Active
4588,3,3,4,2024,2023-03-09,2024-03-08,15577548,Renewed
4589,1,4,3,2024,2024-07-11,2025-07-11,19242473,Expired
4590,4,9,3,2025,2025-03-16,2026-03-16,2899861,Active
4591,5,9,3,2023,2024-07-31,2025-07-31,8914837,Renewed
4592,1,7,2,2022,2023-08-18,2024-08-17,7174535,Expired
4593,4,3,1,2024,2024-05-22,2025-05-22,13879790,Active
4594,3,6,4,2022,2024-01-07,2025-01-06,7841555,Expired
4595,4,5,7,2024,2025-02-02,2026-02-02,10736191,Active
4596,6,6,6,2023,2022-12-14,2023-12-14,3575046,Active
4597,3,11,2,2025,2023-07-10,2024-07-09,11860547,Expired
4598,6,1,7,2022,2025-11-15,2026-11-15,1793286,Renewed
4599,4,4,1,2025,2024-10-08,2025-10-08,16255283,Active
4600,1,10,3,2024,2022-07-30,2023-07-30,7704535,Expired
4601,2,9,4,2023,2023-04-26,2024-04-25,10981007,Active
4602,4,11,4,2022,2025-09-24,2026-09-24,5785144,Active
4603,1,2,7,2024,2024-12-09,2025-12-09,839091,Renewed
4604,3,7,5,2024,2026-02-15,2027-02-15,3890487,Expired
4605,3,10,3,2023,2024-07-01,2025-07-01,6451339,Expired
4606,1,9,7,2024,2025-08-22,2026-08-22,7206410,Renewed
4607,5,7,7,2025,2022-12-02,2023-12-02,13252208,Active
4608,6,3,3,2024,2022-10-14,2023-10-14,14070568,Active
4609,3,12,2,2023,2026-01-15,2027-01-15,6423087,Active
4610,3,7,2,2024,2022-09-21,2023-09-21,13057112,Active
4611,3,9,6,2023,2022-12-23,2023-12-23,4977885,Renewed
4612,4,1,6,2024,2024-01-19,2025-01-18,437262,Expired
4613,1,6,2,2024,2023-02-02,2024-02-02,8013816,Expired
4614,6,2,1,2024,2024-11-22,2025-11-22,349184,Expired
4615,3,11,5,2025,2024-03-28,2025-03-28,13656403,Expired
4616,3,7,6,2023,2022-06-05,2023-06-05,5245214,Renewed
4617,6,10,7,2025,2022-10-29,2023-10-29,7364055,Renewed
4618,4,4,5,2023,2023-02-21,2024-02-21,13350979,Renewed
4619,1,1,3,2024,2026-04-02,2027-04-02,1083225,Active
4620,5,3,5,2022,2022-09-13,2023-09-13,7956169,Expired
4621,1,5,5,2025,2024-12-01,2025-12-01,17731569,Renewed
4622,6,9,6,2023,2022-11-13,2023-11-13,9772733,Active
4623,5,10,2,2024,2022-08-06,2023-08-06,6321045,Expired
4624,4,4,6,2024,2024-02-02,2025-02-01,9364855,Expired
4625,2,6,5,2025,2025-10-12,2026-10-12,2689498,Renewed
4626,4,7,2,2024,2025-12-29,2026-12-29,6894158,Active
4627,6,2,3,2025,2024-05-06,2025-05-06,252996,Expired
4628,3,7,7,2024,2025-06-13,2026-06-13,7202123,Active
4629,6,10,6,2022,2024-03-27,2025-03-27,4368753,Renewed
4630,6,11,7,2023,2026-01-27,2027-01-27,9399394,Active
4631,6,12,7,2023,2024-06-19,2025-06-19,12261295,Active
4632,4,5,3,2022,2024-01-04,2025-01-03,15864575,Expired
4633,6,10,2,2024,2023-12-20,2024-12-19,10535306,Active
4634,4,9,2,2023,2022-09-21,2023-09-21,8917771,Renewed
4635,5,12,3,2025,2022-06-12,2023-06-12,2086875,Expired
4636,2,10,2,2022,2025-09-15,2026-09-15,13076960,Expired
4637,3,6,2,2025,2023-12-31,2024-12-30,10528723,Expired
4638,6,1,5,2024,2023-06-22,2024-06-21,1228068,Active
4639,2,6,2,2022,2023-03-31,2024-03-30,10859785,Expired
4640,6,12,7,2025,2023-11-26,2024-11-25,4564188,Renewed
4641,1,12,5,2023,2023-02-07,2024-02-07,9713133,Active
4642,2,7,3,2025,2022-07-03,2023-07-03,2779111,Renewed
4643,1,8,7,2024,2025-11-25,2026-11-25,5469680,Expired
4644,6,12,6,2024,2026-03-04,2027-03-04,4060182,Renewed
4645,3,6,7,2023,2024-10-01,2025-10-01,10101565,Active
4646,6,4,7,2023,2023-09-27,2024-09-26,5996952,Renewed
4647,6,8,2,2024,2024-04-10,2025-04-10,13991452,Active
4648,3,12,3,2022,2023-06-24,2024-06-23,10087722,Renewed
4649,2,3,3,2024,2023-10-06,2024-10-05,22890080,Expired
4650,1,3,6,2024,2023-08-03,2024-08-02,3126906,Renewed
4651,3,1,1,2024,2024-04-09,2025-04-09,548694,Active
4652,2,4,2,2024,2022-10-24,2023-10-24,12195675,Expired
4653,6,1,2,2022,2025-06-13,2026-06-13,495380,Active
4654,4,9,7,2022,2024-12-11,2025-12-11,10921025,Renewed
4655,5,4,7,2025,2026-01-21,2027-01-21,17592295,Expired
4656,5,5,5,2024,2025-07-27,2026-07-27,19001342,Active
4657,6,10,7,2024,2022-07-23,2023-07-23,11282855,Expired
4658,2,10,5,2023,2022-05-10,2023-05-10,7392403,Active
4659,4,11,7,2023,2023-06-08,2024-06-07,12984658,Renewed
4660,2,6,3,2022,2025-10-19,2026-10-19,12034629,Renewed
4661,5,8,7,2025,2024-09-02,2025-09-02,10814956,Expired
4662,6,4,6,2023,2024-10-04,2025-10-04,11756433,Expired
4663,2,2,4,2023,2025-02-19,2026-02-19,1266840,Renewed
4664,1,3,5,2025,2025-07-15,2026-07-15,7828740,Expired
4665,1,3,3,2024,2022-10-29,2023-10-29,25453592,Renewed
4666,5,5,1,2022,2023-07-29,2024-07-28,8482154,Active
4667,6,5,7,2025,2024-07-16,2025-07-16,7806190,Expired
4668,3,11,1,2025,2024-07-26,2025-07-26,4609702,Active
4669,2,8,5,2025,2023-11-22,2024-11-21,5260451,Expired
4670,2,12,3,2024,2024-04-22,2025-04-22,3676950,Renewed
4671,6,2,4,2023,2023-11-25,2024-11-24,1947392,Expired
4672,1,10,2,2024,2022-08-30,2023-08-30,3114426,Expired
4673,3,9,3,2023,2025-06-09,2026-06-09,3051982,Expired
4674,1,4,4,2025,2023-03-29,2024-03-28,17052545,Renewed
4675,3,10,7,2023,2022-12-18,2023-12-18,12316588,Renewed
4676,4,2,1,2023,2024-01-19,2025-01-18,743184,Expired
4677,3,1,1,2023,2023-07-05,2024-07-04,456926,Active
4678,3,8,3,2024,2025-09-04,2026-09-04,2216575,Active
4679,4,10,6,2024,2025-04-29,2026-04-29,14859269,Renewed
4680,3,4,7,2023,2022-12-06,2023-12-06,18295523,Active
4681,5,10,3,2025,2023-11-06,2024-11-05,12754442,Expired
4682,3,9,1,2025,2023-08-22,2024-08-21,5237049,Renewed
4683,6,4,3,2024,2024-09-03,2025-09-03,16422281,Active
4684,3,5,5,2023,2025-09-02,2026-09-02,19855569,Renewed
4685,4,2,1,2023,2023-12-14,2024-12-13,2994880,Expired
4686,6,11,1,2025,2024-10-14,2025-10-14,7330726,Active
4687,1,11,1,2025,2022-10-21,2023-10-21,4858380,Active
4688,6,10,6,2024,2022-12-03,2023-12-03,2683065,Expired
4689,5,10,7,2022,2023-02-25,2024-02-25,4488377,Expired
4690,3,1,5,2023,2024-07-19,2025-07-19,989570,Expired
4691,3,6,2,2023,2022-12-25,2023-12-25,6118569,Active
4692,1,3,3,2024,2025-12-21,2026-12-21,17264940,Expired
4693,3,8,3,2023,2022-09-12,2023-09-12,4079820,Active
4694,2,10,2,2023,2022-08-05,2023-08-05,13690822,Renewed
4695,4,4,7,2023,2024-12-25,2025-12-25,11604004,Active
4696,5,7,2,2024,2023-02-03,2024-02-03,5872042,Active
4697,4,2,2,2025,2025-04-25,2026-04-25,539100,Renewed
4698,6,5,2,2024,2023-05-03,2024-05-02,13372382,Active
4699,4,12,7,2023,2023-11-01,2024-10-31,14857852,Renewed
4700,2,3,1,2024,2024-05-11,2025-05-11,18854200,Expired
4701,3,11,6,2022,2024-06-20,2025-06-20,8627649,Active
4702,2,2,4,2023,2022-06-29,2023-06-29,799606,Renewed
4703,5,11,4,2023,2023-05-22,2024-05-21,8504280,Renewed
4704,5,11,5,2023,2023-04-24,2024-04-23,5834415,Expired
4705,3,4,5,2023,2024-06-09,2025-06-09,6859762,Active
4706,6,8,1,2023,2025-11-10,2026-11-10,6405162,Active
4707,2,3,6,2025,2023-07-29,2024-07-28,17928155,Renewed
4708,1,1,2,2024,2022-05-01,2023-05-01,3000186,Expired
4709,1,6,2,2025,2026-04-12,2027-04-12,4099063,Renewed
4710,1,8,2,2025,2025-05-19,2026-05-19,14602291,Renewed
4711,6,8,6,2024,2022-10-31,2023-10-31,5865514,Expired
4712,1,8,3,2023,2024-12-25,2025-12-25,11310324,Renewed
4713,6,7,7,2023,2025-02-24,2026-02-24,6836121,Renewed
4714,5,4,4,2025,2026-03-21,2027-03-21,8730907,Active
4715,4,7,2,2025,2024-08-13,2025-08-13,3095936,Renewed
4716,4,4,5,2024,2024-09-09,2025-09-09,15763815,Active
4717,2,7,5,2022,2022-11-09,2023-11-09,7697777,Expired
4718,1,3,4,2022,2023-04-14,2024-04-13,6783072,Renewed
4719,6,4,4,2022,2025-05-21,2026-05-21,11958577,Renewed
4720,1,9,1,2023,2025-09-15,2026-09-15,5704149,Renewed
4721,2,5,1,2022,2025-12-17,2026-12-17,9646944,Renewed
4722,2,2,1,2025,2025-09-04,2026-09-04,1000188,Expired
4723,4,12,3,2022,2023-08-24,2024-08-23,11287520,Expired
4724,3,3,2,2023,2024-09-12,2025-09-12,9407020,Renewed
4725,6,6,1,2022,2025-06-20,2026-06-20,9904253,Renewed
4726,2,2,5,2023,2023-08-16,2024-08-15,1055388,Active
4727,3,7,7,2023,2024-10-23,2025-10-23,4730065,Renewed
4728,5,4,5,2025,2025-09-28,2026-09-28,18525902,Expired
4729,2,1,6,2024,2025-06-04,2026-06-04,1024482,Renewed
4730,2,8,1,2024,2024-10-06,2025-10-06,10702835,Active
4731,1,5,2,2025,2025-10-21,2026-10-21,9276567,Expired
4732,4,2,5,2024,2026-01-18,2027-01-18,1372560,Expired
4733,2,11,1,2024,2025-10-30,2026-10-30,12553273,Renewed
4734,5,11,3,2023,2026-02-11,2027-02-11,13400750,Renewed
4735,6,10,3,2022,2023-03-28,2024-03-27,5461980,Renewed
4736,2,8,4,2024,2025-10-05,2026-10-05,11635509,Renewed
4737,2,8,5,2023,2022-05-01,2023-05-01,12629032,Renewed
4738,5,6,3,2024,2024-10-12,2025-10-12,8588514,Renewed
4739,4,7,2,2023,2022-07-21,2023-07-21,12857482,Renewed
4740,2,7,1,2022,2024-10-04,2025-10-04,14961849,Active
4741,5,8,6,2022,2025-04-04,2026-04-04,10498076,Expired
4742,4,8,1,2024,2023-02-04,2024-02-04,3920176,Active
4743,3,8,3,2024,2024-07-26,2025-07-26,9466248,Renewed
4744,3,10,2,2024,2024-05-11,2025-05-11,13649695,Renewed
4745,3,7,2,2024,2023-07-21,2024-07-20,3425270,Expired
4746,5,8,3,2023,2025-07-29,2026-07-29,4314598,Renewed
4747,3,2,4,2024,2025-09-23,2026-09-23,585390,Active
4748,6,12,2,2022,2023-04-17,2024-04-16,14918679,Active
4749,5,2,5,2023,2026-03-09,2027-03-09,702048,Renewed
4750,6,7,6,2022,2024-05-19,2025-05-19,12315581,Renewed
4751,2,7,2,2022,2024-06-10,2025-06-10,8047128,Expired
4752,4,6,3,2023,2024-07-01,2025-07-01,6235892,Expired
4753,5,10,5,2024,2026-02-18,2027-02-18,9000370,Renewed
4754,3,9,4,2023,2023-09-05,2024-09-04,10374650,Expired
4755,2,3,4,2023,2023-09-30,2024-09-29,6048108,Renewed
4756,5,12,6,2025,2022-10-04,2023-10-04,4478721,Expired
4757,1,7,1,2023,2022-07-15,2023-07-15,3715270,Active
